BUG_ID,REPO_ID,BUG_TYPE,FILE_PATH,LINE_NUMBER,BUG_DESCRIPTION,LHDIFF_LINE_TRACING,START_COMMIT_ID,START_COMMIT_MSG,START_COMMIT_TIMESTAMP,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Austin-Ray/Hexis_1,repo_subfolder/Austin-Ray/Hexis,RESOURCE_LEAK,app/src/main/java/io/ray/hexis/util/ReadQuadrantItems.java,64,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 44 is not released after line 67.,67,e0091d7584544a27e9034db71ff9e82dee288f58,to save item to GoalItems table.  Cleaned up MainActivity.,1487798115.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Austin-Ray/Hexis_2,repo_subfolder/Austin-Ray/Hexis,RESOURCE_LEAK,app/src/main/java/io/ray/hexis/util/ReadGoal.java,70,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `rawQuery(...)` at line 75 is not released after line 79.,79,e0091d7584544a27e9034db71ff9e82dee288f58,to save item to GoalItems table.  Cleaned up MainActivity.,1487798115.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Austin-Ray/Hexis_1,repo_subfolder/Austin-Ray/Hexis,RESOURCE_LEAK,app/src/main/java/io/ray/hexis/util/QuadrantItemReader.java,64,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 48 is not released after line 71.,71,e0091d7584544a27e9034db71ff9e82dee288f58,to save item to GoalItems table.  Cleaned up MainActivity.,1487798115.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Austin-Ray/Hexis_2,repo_subfolder/Austin-Ray/Hexis,RESOURCE_LEAK,app/src/main/java/io/ray/hexis/util/GoalReader.java,70,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `rawQuery(...)` at line 75 is not released after line 79.,79,e0091d7584544a27e9034db71ff9e82dee288f58,to save item to GoalItems table.  Cleaned up MainActivity.,1487798115.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Austin-Ray/Hexis_1,repo_subfolder/Austin-Ray/Hexis,RESOURCE_LEAK,app/src/main/java/io/ray/hexis/util/QuadrantItemReader.java,64,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 59 is not released after line 86.,86,e0091d7584544a27e9034db71ff9e82dee288f58,to save item to GoalItems table.  Cleaned up MainActivity.,1487798115.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Austin-Ray/Hexis_2,repo_subfolder/Austin-Ray/Hexis,RESOURCE_LEAK,app/src/main/java/io/ray/hexis/util/GoalReader.java,70,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `rawQuery(...)` at line 105 is not released after line 112.,112,e0091d7584544a27e9034db71ff9e82dee288f58,to save item to GoalItems table.  Cleaned up MainActivity.,1487798115.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Austin-Ray/Hexis_1,repo_subfolder/Austin-Ray/Hexis,RESOURCE_LEAK,app/src/main/java/io/ray/hexis/util/QuadrantItemReader.java,64,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 63 is not released after line 90.,90,e0091d7584544a27e9034db71ff9e82dee288f58,to save item to GoalItems table.  Cleaned up MainActivity.,1487798115.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Austin-Ray/Hexis_1,repo_subfolder/Austin-Ray/Hexis,RESOURCE_LEAK,app/src/main/java/io/ray/hexis/util/QuadrantItemReader.java,64,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 66 is not released after line 94.,94,e0091d7584544a27e9034db71ff9e82dee288f58,to save item to GoalItems table.  Cleaned up MainActivity.,1487798115.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Austin-Ray/Hexis_1,repo_subfolder/Austin-Ray/Hexis,RESOURCE_LEAK,app/src/main/java/io/ray/hexis/util/QuadrantItemReader.java,64,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 66 is not released after line 94.,94,e0091d7584544a27e9034db71ff9e82dee288f58,to save item to GoalItems table.  Cleaned up MainActivity.,1487798115.0,Fix regression bugFixed a regression bug that prevented the items from being editted orsaved. This was introduced when checking if the string was empty or notdue to using the wrong addItem() method.,1491579770.0,1977e944747189380ee3b65544695d3d4854ad2f,8c54855886cde9cf83404274cc659cec8f26d359,Clean code via static analysisCleaned the code base using static analysis tools and Checkstyle.,1491586620.0
repo_subfolder/Austin-Ray/Hexis_2,repo_subfolder/Austin-Ray/Hexis,RESOURCE_LEAK,app/src/main/java/io/ray/hexis/util/GoalReader.java,70,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `rawQuery(...)` at line 103 is not released after line 110.,110,e0091d7584544a27e9034db71ff9e82dee288f58,to save item to GoalItems table.  Cleaned up MainActivity.,1487798115.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Austin-Ray/Hexis_2,repo_subfolder/Austin-Ray/Hexis,RESOURCE_LEAK,app/src/main/java/io/ray/hexis/util/GoalReader.java,70,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `rawQuery(...)` at line 105 is not released after line 112.,112,e0091d7584544a27e9034db71ff9e82dee288f58,to save item to GoalItems table.  Cleaned up MainActivity.,1487798115.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Austin-Ray/Hexis_2,repo_subfolder/Austin-Ray/Hexis,RESOURCE_LEAK,app/src/main/java/io/ray/hexis/util/GoalReader.java,70,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `rawQuery(...)` at line 103 is not released after line 110.,110,e0091d7584544a27e9034db71ff9e82dee288f58,to save item to GoalItems table.  Cleaned up MainActivity.,1487798115.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/bravelocation/yeltzland-android_0,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzland/FixtureListDataPump.java,79,  resource of type `java.io.FileOutputStream` acquired by call to `FileOutputStream(...)` at line 64 is not released after line 79.,79,ebf510147cb5fd06e848b71d11abb5b8f8d94f31,Reading fixtures from JSON file,1466535173.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/bravelocation/yeltzland-android_1,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzland/FixtureListDataPump.java,148,  resource of type `java.io.FileInputStream` acquired to `in` by call to `FileInputStream(...)` at line 90 is not released after line 148.,148,ebf510147cb5fd06e848b71d11abb5b8f8d94f31,Reading fixtures from JSON file,1466535173.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/bravelocation/yeltzland-android_2,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzland/FixtureListDataPump.java,89,  resource of type `java.io.FileOutputStream` acquired by call to `FileOutputStream(...)` at line 63 is not released after line 89.,89,1274c3d95d9deb57d2da03ed6efc16225dcf71bf,Fetch fixtures from server on background thread,1466586314.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/bravelocation/yeltzland-android_3,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzland/FixtureListDataPump.java,234,  resource of type `java.io.InputStreamReader` acquired by call to `new()` at line 217 is not released after line 234.,234,1274c3d95d9deb57d2da03ed6efc16225dcf71bf,Fetch fixtures from server on background thread,1466586314.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/bravelocation/yeltzland-android_1,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzland/FixtureListDataPump.java,148,  resource of type `java.io.FileInputStream` acquired to `in` by call to `FileInputStream(...)` at line 90 is not released after line 148.,148,ebf510147cb5fd06e848b71d11abb5b8f8d94f31,Reading fixtures from JSON file,1466535173.0,Reading fixtures from JSON file,1466535173.0,ebf510147cb5fd06e848b71d11abb5b8f8d94f31,1274c3d95d9deb57d2da03ed6efc16225dcf71bf,Fetch fixtures from server on background thread,1466586314.0
repo_subfolder/bravelocation/yeltzland-android_0,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzland/FixtureListDataPump.java,79,  resource of type `java.io.FileOutputStream` acquired by call to `FileOutputStream(...)` at line 64 is not released after line 79.,79,ebf510147cb5fd06e848b71d11abb5b8f8d94f31,Reading fixtures from JSON file,1466535173.0,Reading fixtures from JSON file,1466535173.0,ebf510147cb5fd06e848b71d11abb5b8f8d94f31,1274c3d95d9deb57d2da03ed6efc16225dcf71bf,Fetch fixtures from server on background thread,1466586314.0
repo_subfolder/bravelocation/yeltzland-android_2,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzland/FixtureListDataPump.java,89,  resource of type `java.io.FileOutputStream` acquired by call to `FileOutputStream(...)` at line 64 is not released after line 91.,91,1274c3d95d9deb57d2da03ed6efc16225dcf71bf,Fetch fixtures from server on background thread,1466586314.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/bravelocation/yeltzland-android_3,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzland/FixtureListDataPump.java,234,  resource of type `java.io.InputStreamReader` acquired by call to `new()` at line 218 is not released after line 235.,235,1274c3d95d9deb57d2da03ed6efc16225dcf71bf,Fetch fixtures from server on background thread,1466586314.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/bravelocation/yeltzland-android_2,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzlandnew/FixtureListDataPump.java,89,  resource of type `java.io.FileOutputStream` acquired by call to `FileOutputStream(...)` at line 64 is not released after line 91.,91,1274c3d95d9deb57d2da03ed6efc16225dcf71bf,Fetch fixtures from server on background thread,1466586314.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/bravelocation/yeltzland-android_3,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzlandnew/FixtureListDataPump.java,234,  resource of type `java.io.InputStreamReader` acquired by call to `new()` at line 218 is not released after line 235.,235,1274c3d95d9deb57d2da03ed6efc16225dcf71bf,Fetch fixtures from server on background thread,1466586314.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/bravelocation/yeltzland-android_3,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzlandnew/FixtureListDataPump.java,234,  resource of type `java.io.InputStreamReader` acquired by call to `new()` at line 217 is not released after line 233.,233,1274c3d95d9deb57d2da03ed6efc16225dcf71bf,Fetch fixtures from server on background thread,1466586314.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/bravelocation/yeltzland-android_2,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzlandnew/FixtureListDataPump.java,89,  resource of type `java.io.FileOutputStream` acquired by call to `FileOutputStream(...)` at line 139 is not released after line 166.,166,1274c3d95d9deb57d2da03ed6efc16225dcf71bf,Fetch fixtures from server on background thread,1466586314.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/bravelocation/yeltzland-android_3,repo_subfolder/bravelocation/yeltzland-android,RESOURCE_LEAK,app/src/main/java/com/bravelocation/yeltzlandnew/FixtureListDataPump.java,234,  resource of type `java.io.InputStreamReader` acquired by call to `new()` at line 292 is not released after line 308.,308,1274c3d95d9deb57d2da03ed6efc16225dcf71bf,Fetch fixtures from server on background thread,1466586314.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/alimehrpour/Clipbox_0,repo_subfolder/alimehrpour/Clipbox,RESOURCE_LEAK,MaterialDialogs/src/main/java/com/afollestad/materialdialogs/MaterialDialog.java,85,   resource of type `android.content.res.TypedArray` acquired to `a` by call to `obtainStyledAttributes(...)` at line 83 is not released after line 85,85,48f4a39ed6a432df5d9499e7b0ff3d7baf3ee55b,commit version 1.0.0,1429573345.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Su-Yong/KakaoBot_0,repo_subfolder/Su-Yong/KakaoBot,RESOURCE_LEAK,app/src/main/java/com/suyong/kakaobot/FileManager.java,133,  resource of type `java.io.BufferedWriter` acquired to `writer` by call to `new()` at line 116 is not released after line 133.,133,079c9213c309742e847afba9883a303e86fe6af8,(python disabled),1487265604.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Su-Yong/KakaoBot_1,repo_subfolder/Su-Yong/KakaoBot,RESOURCE_LEAK,app/src/main/java/com/suyong/kakaobot/FileManager.java,70,  resource of type `java.io.FileReader` acquired by call to `new()` at line 65 is not released after line 70.,70,f527e7881d889139aa9e7d9f5be9c8dec4fd2860,data file change,1488644643.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Su-Yong/KakaoBot_2,repo_subfolder/Su-Yong/KakaoBot,RESOURCE_LEAK,app/src/main/java/com/suyong/kakaobot/FileManager.java,112,  resource of type `java.io.BufferedWriter` acquired to `writer` by call to `new()` at line 109 is not released after line 112.,112,f527e7881d889139aa9e7d9f5be9c8dec4fd2860,data file change,1488644643.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Su-Yong/KakaoBot_3,repo_subfolder/Su-Yong/KakaoBot,RESOURCE_LEAK,app/src/main/java/com/suyong/kakaobot/FileManager.java,128,  resource of type `java.io.FileReader` acquired by call to `new()` at line 121 is not released after line 128.,128,f527e7881d889139aa9e7d9f5be9c8dec4fd2860,data file change,1488644643.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Su-Yong/KakaoBot_4,repo_subfolder/Su-Yong/KakaoBot,RESOURCE_LEAK,app/src/main/java/com/suyong/kakaobot/FileManager.java,172,  resource of type `java.io.BufferedWriter` acquired to `writer` by call to `new()` at line 159 is not released after line 172.,172,f527e7881d889139aa9e7d9f5be9c8dec4fd2860,data file change,1488644643.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Su-Yong/KakaoBot_5,repo_subfolder/Su-Yong/KakaoBot,RESOURCE_LEAK,app/src/main/java/com/suyong/kakaobot/FileManager.java,173,  resource of type `java.io.BufferedWriter` acquired to `writer` by call to `new()` at line 159 is not released after line 173.,173,f527e7881d889139aa9e7d9f5be9c8dec4fd2860,data file change,1488644643.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Su-Yong/KakaoBot_6,repo_subfolder/Su-Yong/KakaoBot,RESOURCE_LEAK,app/src/main/java/com/suyong/kakaobot/FileManager.java,192,  resource of type `java.io.BufferedWriter` acquired by call to `new()` at line 185 is not released after line 192.,192,f527e7881d889139aa9e7d9f5be9c8dec4fd2860,data file change,1488644643.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Su-Yong/KakaoBot_7,repo_subfolder/Su-Yong/KakaoBot,RESOURCE_LEAK,app/src/main/java/com/suyong/kakaobot/FileManager.java,196,  resource of type `java.io.BufferedWriter` acquired to `writer` by call to `new()` at line 185 is not released after line 196.,196,f527e7881d889139aa9e7d9f5be9c8dec4fd2860,data file change,1488644643.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/Su-Yong/KakaoBot_0,repo_subfolder/Su-Yong/KakaoBot,RESOURCE_LEAK,app/src/main/java/com/suyong/kakaobot/FileManager.java,133,  resource of type `java.io.BufferedWriter` acquired to `writer` by call to `new()` at line 116 is not released after line 133.,133,079c9213c309742e847afba9883a303e86fe6af8,(python disabled),1487265604.0,Update README.md,1487710648.0,a85d4e136487e78e385dcb201bea07d4cb2317df,f527e7881d889139aa9e7d9f5be9c8dec4fd2860,data file change,1488644643.0
repo_subfolder/slimsim/troff_android_0,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MainActivity.java,207,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 205 is not released after line 207.,207,3ca2587f4f28fe1e3085d464e5a4693e8b242c72,Initial commit,1476729541.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_1,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MainActivity.java,222,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 205 is not released after line 222.,222,3ca2587f4f28fe1e3085d464e5a4693e8b242c72,Initial commit,1476729541.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_0,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MainActivity.java,207,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 208 is not released after line 210.,210,3ca2587f4f28fe1e3085d464e5a4693e8b242c72,Initial commit,1476729541.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_1,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MainActivity.java,222,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 205 is not released after line 222.,222,3ca2587f4f28fe1e3085d464e5a4693e8b242c72,Initial commit,1476729541.0,Merge remote-tracking branch 'origin/master',1476729835.0,0c9e70e990216b18dcebc1a98917a3bab7404e96,d5d90b68a047cd43d06b898092cd6fdaabbd643c,Implementing play / pause,1476732976.0
repo_subfolder/slimsim/troff_android_0,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MainActivity.java,207,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 261 is not released after line 263.,263,3ca2587f4f28fe1e3085d464e5a4693e8b242c72,Initial commit,1476729541.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_0,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MainActivity.java,207,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 208 is not released after line 210.,210,3ca2587f4f28fe1e3085d464e5a4693e8b242c72,Initial commit,1476729541.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_0,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MainActivity.java,207,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 261 is not released after line 263.,263,3ca2587f4f28fe1e3085d464e5a4693e8b242c72,Initial commit,1476729541.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_0,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MainActivity.java,207,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 272 is not released after line 274.,274,3ca2587f4f28fe1e3085d464e5a4693e8b242c72,Initial commit,1476729541.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_2,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/database/DB.java,47,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 45 is not released after line 47.,47,295032c450be8360d7dedb6781a030a0002906ed,Fixing more visible displayTime for markers!,1482441311.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_3,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/database/DB.java,68,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 66 is not released after line 68.,68,295032c450be8360d7dedb6781a030a0002906ed,Fixing more visible displayTime for markers!,1482441311.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_0,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MainActivity.java,207,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 247 is not released after line 249.,249,3ca2587f4f28fe1e3085d464e5a4693e8b242c72,Initial commit,1476729541.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_4,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MusicService.java,133,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 131 is not released after line 133.,133,62b56180c2362a1395d90768cf20cfc9f9bb3489,Moving read all songs from MainActivity to MusicService,1482500268.0,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,END_COMMIT_ID,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP
repo_subfolder/slimsim/troff_android_0,repo_subfolder/slimsim/troff_android,RESOURCE_LEAK,app/src/main/java/com/slimsimapps/troff/MainActivity.java,207,  resource of type `android.database.sqlite.SQLiteCursor` acquired by call to `query(...)` at line 247 is not released after line 249.,249,3ca2587f4f28fe1e3085d464e5a4693e8b242c72,Initial commit,1476729541.0,Fixing more visible displayTime for markers!,1482441311.0,295032c450be8360d7dedb6781a030a0002906ed,62b56180c2362a1395d90768cf20cfc9f9bb3489,Moving read all songs from MainActivity to MusicService,1482500268.0
